nohup: ignoring input
============================================================
Running T1 tuned proposed model | Fold 0
============================================================
==========================================================================================
Phase 5: Proposed ResUNet-DS + AMC + ordinal EMD training
==========================================================================================
Run name: proposed_amc_ordinal_fullval_fold0_aug-full_base32_crop320_ord0.05_ft0.25_amcmax0.65_gain0.05_target0.7
Device: cuda
Fold: 0
Epochs: 120
Batch size: 2
Crop size: 320
Base channels: 32
Augmentation mode: full
Train CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_0_train.csv
Val CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_0_val.csv
Class weights:
  C0: 0.2500
  C1: 0.4638
  C2: 1.6026
  C3: 1.2130
  C4: 1.4969
Minority crop sampling weights:
  C2: 0.3716
  C3: 0.2813
  C4: 0.3471
Epoch 086/120 | loss=1.1977 | val_loss=0.9765 | mean_dice=0.6934 | minority_dice=0.6439 | kappa=0.9650 | ord_mae=0.0632 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6909 | time=8.0s
Epoch 087/120 | loss=1.2027 | val_loss=0.9802 | mean_dice=0.6978 | minority_dice=0.6468 | kappa=0.9675 | ord_mae=0.0657 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6941 | time=8.7s
Epoch 088/120 | loss=1.1907 | val_loss=0.9706 | mean_dice=0.7298 | minority_dice=0.6943 | kappa=0.9723 | ord_mae=0.0513 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7327 | time=8.0s
  Saved new best checkpoint at epoch 88
Epoch 089/120 | loss=1.2043 | val_loss=0.9959 | mean_dice=0.6963 | minority_dice=0.6503 | kappa=0.9623 | ord_mae=0.0670 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6953 | time=7.1s
Epoch 090/120 | loss=1.2141 | val_loss=0.9636 | mean_dice=0.7207 | minority_dice=0.6795 | kappa=0.9706 | ord_mae=0.0579 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7210 | time=7.8s
Epoch 091/120 | loss=1.1916 | val_loss=1.0349 | mean_dice=0.6726 | minority_dice=0.6190 | kappa=0.9552 | ord_mae=0.0772 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6687 | time=7.8s
Epoch 092/120 | loss=1.1768 | val_loss=1.0489 | mean_dice=0.6524 | minority_dice=0.5916 | kappa=0.9549 | ord_mae=0.0776 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6462 | time=7.5s
Epoch 093/120 | loss=1.1971 | val_loss=1.0426 | mean_dice=0.6852 | minority_dice=0.6322 | kappa=0.9625 | ord_mae=0.0686 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6812 | time=7.8s
Epoch 094/120 | loss=1.1965 | val_loss=1.0371 | mean_dice=0.6543 | minority_dice=0.5886 | kappa=0.9563 | ord_mae=0.0777 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6451 | time=7.9s
Epoch 095/120 | loss=1.2075 | val_loss=1.1686 | mean_dice=0.5612 | minority_dice=0.4650 | kappa=0.9358 | ord_mae=0.1065 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.5409 | time=8.1s
Epoch 096/120 | loss=1.1812 | val_loss=0.9643 | mean_dice=0.7073 | minority_dice=0.6588 | kappa=0.9640 | ord_mae=0.0645 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7039 | time=7.4s
Epoch 097/120 | loss=1.1856 | val_loss=0.9637 | mean_dice=0.7226 | minority_dice=0.6844 | kappa=0.9701 | ord_mae=0.0552 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7244 | time=7.9s
Epoch 098/120 | loss=1.2058 | val_loss=1.0334 | mean_dice=0.6704 | minority_dice=0.6151 | kappa=0.9576 | ord_mae=0.0747 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6659 | time=7.9s
Epoch 099/120 | loss=1.2209 | val_loss=0.9598 | mean_dice=0.7243 | minority_dice=0.6835 | kappa=0.9679 | ord_mae=0.0600 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7242 | time=8.3s
Epoch 100/120 | loss=1.2059 | val_loss=0.9665 | mean_dice=0.7161 | minority_dice=0.6737 | kappa=0.9690 | ord_mae=0.0576 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7159 | time=8.9s
