nohup: ignoring input
============================================================
Running pretrained DeepLabV3-ResNet50 baseline | Fold 1
============================================================
==========================================================================================
Phase 10: DeepLabV3-ResNet50 external architecture baseline
==========================================================================================
Run name: deeplabv3_resnet50_fullval_fold1_aug-full_crop320_pretrained
Device: cuda
Torchvision version: 0.16.2+cu121
Fold: 1
Epochs: 120
Batch size: 2
Crop size: 320
Augmentation mode: full
Pretrained backbone: True
Train CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_1_train.csv
Val CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_1_val.csv
Using ImageNet-pretrained ResNet50 backbone.
Class weights:
  C0: 0.2500
  C1: 0.4594
  C2: 1.6334
  C3: 1.2087
  C4: 1.4774
Epoch 001/120 | train_loss=1.8739 | val_loss=1.8108 | mean_dice=0.3769 | minority_dice=0.2466 | dice_c2=0.0534 | dice_c4=0.4565 | score=0.2987 | time=7.3s
Epoch 064/120 | train_loss=0.9801 | val_loss=1.0443 | mean_dice=0.6949 | minority_dice=0.6446 | dice_c2=0.5037 | dice_c4=0.7535 | score=0.6647 | time=5.8s
Epoch 065/120 | train_loss=0.9489 | val_loss=1.0249 | mean_dice=0.6769 | minority_dice=0.6201 | dice_c2=0.5297 | dice_c4=0.6690 | score=0.6429 | time=6.4s
Epoch 066/120 | train_loss=0.9635 | val_loss=1.0001 | mean_dice=0.7142 | minority_dice=0.6718 | dice_c2=0.5248 | dice_c4=0.7899 | score=0.6888 | time=6.6s
Epoch 067/120 | train_loss=0.9391 | val_loss=1.2471 | mean_dice=0.5079 | minority_dice=0.3942 | dice_c2=0.5241 | dice_c4=0.1222 | score=0.4397 | time=6.4s
Epoch 068/120 | train_loss=0.9365 | val_loss=1.0517 | mean_dice=0.6443 | minority_dice=0.5770 | dice_c2=0.4803 | dice_c4=0.6119 | score=0.6039 | time=5.4s
Epoch 069/120 | train_loss=0.9422 | val_loss=1.0398 | mean_dice=0.6459 | minority_dice=0.5782 | dice_c2=0.5195 | dice_c4=0.5792 | score=0.6053 | time=5.9s
Epoch 070/120 | train_loss=0.9555 | val_loss=1.0299 | mean_dice=0.6585 | minority_dice=0.5962 | dice_c2=0.4829 | dice_c4=0.6316 | score=0.6212 | time=5.5s
Epoch 071/120 | train_loss=0.9540 | val_loss=1.0416 | mean_dice=0.6636 | minority_dice=0.6019 | dice_c2=0.5089 | dice_c4=0.6616 | score=0.6266 | time=6.0s
Epoch 072/120 | train_loss=0.9181 | val_loss=1.0230 | mean_dice=0.6893 | minority_dice=0.6373 | dice_c2=0.5633 | dice_c4=0.6705 | score=0.6581 | time=5.7s
Epoch 073/120 | train_loss=0.9538 | val_loss=1.0066 | mean_dice=0.6996 | minority_dice=0.6519 | dice_c2=0.4928 | dice_c4=0.7602 | score=0.6710 | time=6.3s
Epoch 074/120 | train_loss=0.9467 | val_loss=1.0379 | mean_dice=0.6914 | minority_dice=0.6413 | dice_c2=0.4552 | dice_c4=0.7889 | score=0.6613 | time=6.4s
Epoch 075/120 | train_loss=0.9358 | val_loss=0.9724 | mean_dice=0.7200 | minority_dice=0.6775 | dice_c2=0.5817 | dice_c4=0.7531 | score=0.6945 | time=6.0s
Epoch 076/120 | train_loss=0.9352 | val_loss=1.0390 | mean_dice=0.6720 | minority_dice=0.6134 | dice_c2=0.5698 | dice_c4=0.6044 | score=0.6368 | time=6.2s
Epoch 077/120 | train_loss=0.9367 | val_loss=1.2362 | mean_dice=0.5228 | minority_dice=0.4139 | dice_c2=0.4814 | dice_c4=0.2733 | score=0.4575 | time=6.4s
Epoch 078/120 | train_loss=0.9467 | val_loss=1.0348 | mean_dice=0.6989 | minority_dice=0.6510 | dice_c2=0.5620 | dice_c4=0.6882 | score=0.6702 | time=6.6s
Epoch 079/120 | train_loss=0.9200 | val_loss=1.0396 | mean_dice=0.7071 | minority_dice=0.6624 | dice_c2=0.5716 | dice_c4=0.7206 | score=0.6803 | time=6.6s
Epoch 080/120 | train_loss=0.9471 | val_loss=0.9949 | mean_dice=0.7172 | minority_dice=0.6739 | dice_c2=0.5502 | dice_c4=0.7655 | score=0.6912 | time=5.6s
Epoch 081/120 | train_loss=0.9410 | val_loss=1.0292 | mean_dice=0.7066 | minority_dice=0.6616 | dice_c2=0.5177 | dice_c4=0.7742 | score=0.6796 | time=6.5s
Epoch 082/120 | train_loss=0.9329 | val_loss=0.9866 | mean_dice=0.7108 | minority_dice=0.6647 | dice_c2=0.5330 | dice_c4=0.7653 | score=0.6831 | time=6.6s
Epoch 083/120 | train_loss=0.9252 | val_loss=1.0530 | mean_dice=0.6951 | minority_dice=0.6453 | dice_c2=0.4814 | dice_c4=0.7910 | score=0.6653 | time=6.5s
Epoch 084/120 | train_loss=0.9149 | val_loss=1.0949 | mean_dice=0.6120 | minority_dice=0.5334 | dice_c2=0.5497 | dice_c4=0.4256 | score=0.5648 | time=6.2s
Epoch 085/120 | train_loss=0.9471 | val_loss=0.9888 | mean_dice=0.7122 | minority_dice=0.6669 | dice_c2=0.5819 | dice_c4=0.7016 | score=0.6851 | time=6.4s
Epoch 086/120 | train_loss=0.9278 | val_loss=1.0266 | mean_dice=0.6863 | minority_dice=0.6321 | dice_c2=0.5255 | dice_c4=0.7098 | score=0.6538 | time=6.6s
Epoch 087/120 | train_loss=0.9245 | val_loss=1.2185 | mean_dice=0.5875 | minority_dice=0.5006 | dice_c2=0.5429 | dice_c4=0.3881 | score=0.5354 | time=6.5s
Epoch 088/120 | train_loss=0.9308 | val_loss=1.0335 | mean_dice=0.6874 | minority_dice=0.6352 | dice_c2=0.5242 | dice_c4=0.6912 | score=0.6561 | time=6.3s
Epoch 089/120 | train_loss=0.9308 | val_loss=1.1150 | mean_dice=0.6461 | minority_dice=0.5815 | dice_c2=0.4264 | dice_c4=0.7070 | score=0.6074 | time=6.3s
Epoch 090/120 | train_loss=0.9171 | val_loss=1.0195 | mean_dice=0.6877 | minority_dice=0.6341 | dice_c2=0.5292 | dice_c4=0.7107 | score=0.6555 | time=7.0s
Epoch 091/120 | train_loss=0.9235 | val_loss=1.0936 | mean_dice=0.6274 | minority_dice=0.5540 | dice_c2=0.4747 | dice_c4=0.5554 | score=0.5834 | time=6.9s
Epoch 092/120 | train_loss=0.9013 | val_loss=1.0318 | mean_dice=0.7141 | minority_dice=0.6716 | dice_c2=0.5231 | dice_c4=0.7924 | score=0.6886 | time=6.4s
Epoch 093/120 | train_loss=0.9310 | val_loss=1.0937 | mean_dice=0.6403 | minority_dice=0.5705 | dice_c2=0.4822 | dice_c4=0.5712 | score=0.5984 | time=6.1s
Epoch 094/120 | train_loss=0.9435 | val_loss=1.2849 | mean_dice=0.5524 | minority_dice=0.4542 | dice_c2=0.5246 | dice_c4=0.2694 | score=0.4935 | time=6.3s
Epoch 095/120 | train_loss=0.9195 | val_loss=0.9858 | mean_dice=0.7112 | minority_dice=0.6645 | dice_c2=0.5918 | dice_c4=0.7018 | score=0.6832 | time=6.3s
Epoch 096/120 | train_loss=0.9057 | val_loss=1.0423 | mean_dice=0.6902 | minority_dice=0.6403 | dice_c2=0.5086 | dice_c4=0.7225 | score=0.6603 | time=6.4s
Epoch 097/120 | train_loss=0.9334 | val_loss=1.0805 | mean_dice=0.6359 | minority_dice=0.5665 | dice_c2=0.5955 | dice_c4=0.4720 | score=0.5943 | time=6.7s
Epoch 098/120 | train_loss=0.9028 | val_loss=1.0338 | mean_dice=0.6951 | minority_dice=0.6445 | dice_c2=0.5364 | dice_c4=0.7442 | score=0.6647 | time=6.5s
Epoch 099/120 | train_loss=0.9047 | val_loss=1.1160 | mean_dice=0.5907 | minority_dice=0.5065 | dice_c2=0.5282 | dice_c4=0.3892 | score=0.5402 | time=6.9s
Epoch 100/120 | train_loss=0.9172 | val_loss=1.0039 | mean_dice=0.7030 | minority_dice=0.6553 | dice_c2=0.5199 | dice_c4=0.7605 | score=0.6744 | time=6.6s
Epoch 101/120 | train_loss=0.9162 | val_loss=0.9928 | mean_dice=0.7191 | minority_dice=0.6763 | dice_c2=0.5625 | dice_c4=0.7574 | score=0.6934 | time=6.5s
Epoch 102/120 | train_loss=0.8913 | val_loss=1.0306 | mean_dice=0.7009 | minority_dice=0.6528 | dice_c2=0.5082 | dice_c4=0.7693 | score=0.6720 | time=5.7s
Epoch 103/120 | train_loss=0.8929 | val_loss=1.0254 | mean_dice=0.7217 | minority_dice=0.6819 | dice_c2=0.5805 | dice_c4=0.7401 | score=0.6978 | time=6.9s
Epoch 104/120 | train_loss=0.9167 | val_loss=1.0401 | mean_dice=0.6850 | minority_dice=0.6347 | dice_c2=0.5026 | dice_c4=0.7077 | score=0.6548 | time=6.6s
Epoch 105/120 | train_loss=0.9085 | val_loss=1.0532 | mean_dice=0.6862 | minority_dice=0.6339 | dice_c2=0.4741 | dice_c4=0.7924 | score=0.6548 | time=6.8s
Epoch 106/120 | train_loss=0.9065 | val_loss=1.0034 | mean_dice=0.7027 | minority_dice=0.6543 | dice_c2=0.5030 | dice_c4=0.7785 | score=0.6737 | time=6.4s
Epoch 107/120 | train_loss=0.8931 | val_loss=1.1190 | mean_dice=0.5897 | minority_dice=0.5025 | dice_c2=0.5075 | dice_c4=0.4437 | score=0.5374 | time=5.6s
Epoch 108/120 | train_loss=0.8949 | val_loss=1.0770 | mean_dice=0.6786 | minority_dice=0.6219 | dice_c2=0.5045 | dice_c4=0.7408 | score=0.6446 | time=6.5s
Epoch 109/120 | train_loss=0.9024 | val_loss=1.0610 | mean_dice=0.6633 | minority_dice=0.6004 | dice_c2=0.5730 | dice_c4=0.6030 | score=0.6256 | time=6.5s
Epoch 110/120 | train_loss=0.8822 | val_loss=1.0595 | mean_dice=0.6657 | minority_dice=0.6037 | dice_c2=0.5129 | dice_c4=0.6591 | score=0.6285 | time=6.2s
Epoch 111/120 | train_loss=0.8964 | val_loss=1.1088 | mean_dice=0.5930 | minority_dice=0.5080 | dice_c2=0.5542 | dice_c4=0.3667 | score=0.5420 | time=6.5s
Epoch 112/120 | train_loss=0.9091 | val_loss=1.1428 | mean_dice=0.6479 | minority_dice=0.5807 | dice_c2=0.4748 | dice_c4=0.7652 | score=0.6076 | time=6.5s
Epoch 113/120 | train_loss=0.9082 | val_loss=1.0074 | mean_dice=0.7037 | minority_dice=0.6554 | dice_c2=0.5101 | dice_c4=0.7695 | score=0.6747 | time=6.2s
Epoch 114/120 | train_loss=0.8865 | val_loss=1.0556 | mean_dice=0.6763 | minority_dice=0.6192 | dice_c2=0.5154 | dice_c4=0.7018 | score=0.6420 | time=6.2s
Epoch 115/120 | train_loss=0.8891 | val_loss=0.9841 | mean_dice=0.7135 | minority_dice=0.6674 | dice_c2=0.5425 | dice_c4=0.7683 | score=0.6858 | time=6.3s
Epoch 116/120 | train_loss=0.8779 | val_loss=1.0161 | mean_dice=0.7075 | minority_dice=0.6604 | dice_c2=0.5401 | dice_c4=0.7696 | score=0.6793 | time=6.3s
Epoch 117/120 | train_loss=0.8984 | val_loss=1.0274 | mean_dice=0.6711 | minority_dice=0.6102 | dice_c2=0.4944 | dice_c4=0.6774 | score=0.6346 | time=6.6s
Epoch 118/120 | train_loss=0.8834 | val_loss=0.9909 | mean_dice=0.7132 | minority_dice=0.6687 | dice_c2=0.5334 | dice_c4=0.7656 | score=0.6865 | time=6.1s
