class_id,class_name,image_level_percent
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
